id,brier,rps,auc,n,lat,lon,pietra,brier_week1,brier_week2,brier_week3,brier_week4,brier_later,auc_week1,auc_week2,auc_week3,auc_week4,auc_later,model,cv_method
Gedeb Asasa,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gefersa Guje,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gerar Jarso,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gidan,0.48370526315789475,0.3644631578947368,0.8798476454293629,19,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gimbichu,1.1046857142857143,1.561142857142857,0.7072704081632653,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gimeba town,1.1428571428571428,1.5714285714285714,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Ginde Beret,2.0,2.5,0.375,6,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Ginir,0.0,0.0,1.0,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Ginir town,0.0,0.0,1.0,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gishe Rabel,1.1428571428571428,1.6428571428571428,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Goba (OR),0.002782608695652174,0.005565217391304348,1.0,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Goba Koricha,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Goba town,0.528,0.6469090909090909,0.859504132231405,22,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Golocha,0.75,0.8125,0.765625,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gololcha Bale,0.0,0.0,1.0,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Goncha Siso Enebse,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gondar town,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gonder Zuria,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Goro (Bale),0.0,0.0,1.0,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Goro (SW Shewa),1.3202666666666667,1.8072,0.6215277777777778,12,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Guba Lafto,1.0,1.2142857142857142,0.6875,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gumbi Bordede,1.0666666666666667,1.2,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Guna,0.75,0.8125,0.765625,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Guna Begemider,1.0301538461538462,1.3679999999999999,0.738905325443787,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Gundwoin town,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Guzamn,1.4,1.8,0.5625,10,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Habro,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Habru,1.0,1.2142857142857142,0.6875,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hagere Mariam,1.0,1.25,0.6875,12,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hamusit town,1.0473846153846154,1.3963076923076925,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hara town,1.0,1.2857142857142858,0.6875,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Harbu town,1.0666666666666667,1.2666666666666666,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Harena Buluk,0.0030608695652173915,0.0059826086956521725,1.0,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hawi Gudina,0.0,0.0,1.0,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Heban Arsi,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hidabu Abote,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hike town,1.0666666666666667,1.2,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hitosa,1.0459733333333332,1.1479466666666667,0.6983333333333334,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Holeta town,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Hulet Ej Enese,1.0422153846153845,1.392123076923077,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Ifata,1.4,1.6,0.5625,10,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Illu Galan,2.0,2.5,0.375,6,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Ilu,1.0,1.25,0.6875,12,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Inkolo Wabe,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Jabi Tehnan,1.4,1.6,0.5625,10,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Jama,1.0412307692307692,1.390153846153846,0.738905325443787,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Janamora,1.0301538461538462,1.3679999999999999,0.738905325443787,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Jeju,0.75,0.8125,0.765625,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Jeldu,1.3333333333333333,1.7777777777777777,0.5833333333333334,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Jibat,2.0,2.5,0.375,6,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Jida,1.0094769230769232,1.326646153846154,0.738905325443787,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Jiga town,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kalu,1.0666666666666667,1.2666666666666666,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kelala town,1.014646153846154,1.3316923076923075,0.7344674556213018,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kelela,1.014646153846154,1.3316923076923075,0.7344674556213018,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kersana Malima,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kewet,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kimbibit,1.0,1.25,0.6875,12,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kinfaz Begela,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kobo town,0.7285894736842105,0.9349894736842106,0.7977839335180056,19,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kofele,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kofele town,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kokosa,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kolla Debba town,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kombolcha town,1.0666666666666667,1.2666666666666666,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kore,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Koye,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kuni /Oda Bultum,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kura Jida,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kutaber,1.0666666666666667,1.2666666666666666,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Kuyu,1.4,1.8,0.5625,10,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Lalibela town,0.9209142857142857,1.1224,0.7557397959183674,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Lasta,0.45541052631578943,0.3138526315789473,0.8666897506925207,19,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Lay Armacho,1.7777777777777777,2.111111111111111,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Lay Gayint,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Legambo,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Legehida,1.0422153846153845,1.392123076923077,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Liban Jawi,2.0,2.7142857142857144,0.375,7,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Liben Chukala,1.131657142857143,1.4061714285714284,0.6772959183673469,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Libokemekem,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Limu Bilbilo,0.9869333333333333,1.2238666666666667,0.7291666666666666,12,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Lome (OR),1.1428571428571428,1.4285714285714286,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Lude Hitosa,1.0517333333333334,1.1541333333333335,0.6655555555555556,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Lumame town,1.4,1.8,0.5625,10,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mana Abichu,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Masero Denb /Central Armacho,1.7777777777777777,2.111111111111111,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mehal Meda town,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mehal Sayint,1.0648615384615385,1.4374153846153845,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mekan Eyesuse,1.0422153846153845,1.392123076923077,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mekane Selam town,1.0412307692307692,1.390153846153846,0.738905325443787,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mekdela,0.9888,1.2633142857142856,0.7232142857142857,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Meket,1.0239999999999998,1.3337142857142859,0.7117346938775511,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Melka Nonno,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mena Meketewa,1.131657142857143,1.6204571428571428,0.6772959183673469,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Menze Gera Midir,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Menze Keya Gabriel,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Menze Lalo Midir,1.0592000000000001,1.4200615384615385,0.6960059171597633,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Menze Mama Midir,1.0710153846153845,1.4434461538461538,0.6627218934911243,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Merhabete,1.0648615384615385,1.4374153846153845,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mersa town,1.0,1.2857142857142858,0.6875,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Merti,1.0666666666666667,1.2,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Merto Lemariyam town,1.0648615384615385,1.4374153846153845,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mesela /Shen Duggoo,0.875,1.0,0.7265625,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Meta Robi,1.4,1.8,0.5625,10,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Meta Walkite,1.3333333333333333,1.7777777777777777,0.5833333333333334,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Metehara town,1.0666666666666667,1.2,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Michakel,1.38432,1.5686399999999998,0.6075,10,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mida Kegn,2.0,2.5,0.375,6,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mida Woremo,1.7777777777777777,2.0,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mieso,1.0666666666666667,1.2,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Minjar Shenkora,1.0666666666666667,1.2,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mojan Wedera,1.0710153846153845,1.4434461538461538,0.6627218934911243,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mojo town,1.0,1.2857142857142858,0.6875,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Molale town,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Moretna Jiru,1.0422153846153845,1.392123076923077,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mota town,1.0422153846153845,1.392123076923077,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Mulo,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Munessa,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Nefas Mewicha town,1.131657142857143,1.5490285714285714,0.6772959183673469,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Nenesebo,0.0879304347826087,0.04904347826086957,0.9718809073724007,23,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Nono,1.2584727272727272,1.6078545454545454,0.6446280991735537,11,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Quarit,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Raya Kobo,0.5851428571428571,0.683047619047619,0.8494897959183674,21,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Robe,0.8702,1.0479,0.7275390625,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Robe town,0.5246545454545455,0.6438545454545455,0.8579545454545454,22,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sahila,0.7308,0.7741,0.798828125,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sayint,1.0648615384615385,1.4374153846153845,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sebeta,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sebeta Hawas,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sedae,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sede Muja,1.0301538461538462,1.3679999999999999,0.738905325443787,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Seden Sodo,2.0,2.5714285714285716,0.375,7,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sekela,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sekota,0.7321600000000001,0.8593066666666667,0.8166666666666667,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sekota town,0.7136,0.8061866666666667,0.8155555555555556,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Semada,1.0267076923076923,1.3558153846153844,0.6967455621301775,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Senan,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sendafa town,1.0316307692307691,1.370953846153846,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Seru,0.7777777777777778,0.8888888888888888,0.7569444444444444,18,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shala,1.7777777777777777,2.0,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shanan Kolu,0.75,0.8125,0.765625,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shashemene,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shashemene town,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shawra town,1.7777777777777777,2.111111111111111,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shebel Bernta,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shendi town,1.2037818181818183,1.4984727272727272,0.6869834710743802,11,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sheno town,1.0,1.25,0.6875,12,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shirka,0.8658,1.0341,0.7275390625,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Shoa Robit,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sinana,0.5454545454545454,0.6818181818181818,0.8295454545454546,22,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Siraro,0.5454545454545454,0.6818181818181818,0.8295454545454546,22,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sire,0.7452,0.7979,0.767578125,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Siya Debirna Wayu,1.0726857142857142,1.4973714285714286,0.7423469387755102,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sodo Daci,1.131657142857143,1.4061714285714284,0.6772959183673469,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sude,1.0312533333333334,1.1185066666666665,0.6988888888888889,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sululta,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Sululta (OR),1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tach Armacho,1.7777777777777777,2.2222222222222223,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tach Gayint,1.0994285714285714,1.3417142857142856,0.7117346938775511,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Takusa,1.7777777777777777,2.111111111111111,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tarema Ber,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tegede,1.7777777777777777,2.111111111111111,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Telemt,1.0648615384615385,1.4374153846153845,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tena,0.8388,0.9701,0.76123046875,16,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tenta,1.0562133333333332,1.3124266666666666,0.6994444444444444,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Thehulederie,1.0666666666666667,1.2,0.6666666666666666,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tikur Enchini,2.0,2.7142857142857144,0.375,7,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tiyo,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Toke Kutaye,1.7777777777777777,2.0,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tole,2.0,2.5714285714285716,0.375,7,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tsagbeji,0.36272000000000004,0.29784000000000005,0.878125,20,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tulefa town,1.0,1.25,0.6875,12,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Tulo (OR),0.6363636363636364,0.7272727272727273,0.8011363636363636,22,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wadla,0.9257142857142856,1.1371428571428572,0.7589285714285714,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Waliso,2.0,2.5714285714285716,0.375,7,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wara Jarso,1.7777777777777777,2.0,0.4444444444444444,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wegde,1.0478769230769232,1.3976615384615383,0.6967455621301775,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wegeda town,0.9824,1.2684307692307693,0.6967455621301775,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wegedi town,1.0215384615384617,1.350769230769231,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wegel tena town,1.0,1.1428571428571428,0.6875,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wegera,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Welmera,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wemberma,1.3856,1.5893818181818182,0.6260330578512396,11,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wenchi,2.0,2.7142857142857144,0.375,7,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Were Ilu,1.1428571428571428,1.6428571428571428,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wereilu town,1.1428571428571428,1.6428571428571428,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
West Belesa,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
West Dembiya,1.3333333333333333,1.7777777777777777,0.5833333333333334,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Woldiya town,1.0,1.2142857142857142,0.6875,14,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Woliso town,2.0,2.5714285714285716,0.375,7,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wondo,1.5555555555555556,1.8888888888888888,0.5138888888888888,9,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Worebabu,0.6198857142857143,0.8473904761904762,0.8480725623582767,21,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Woreta town,1.0648615384615385,1.4374153846153845,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Wuchale,1.0532923076923077,1.414276923076923,0.7011834319526628,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Yaya Gulele,1.0769230769230769,1.4615384615384615,0.6634615384615384,13,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Zequala,0.77952,0.95904,0.785,15,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
Ziway Dugda,0.7087157894736841,0.9037473684210525,0.8240997229916898,19,,,,,,,,,,,,,,aifs_ens_clim_mok_date_raw,raw
ALL,1.0770180103724658,1.3468186704384724,0.6750409665385613,4242,,,0.3470061291843469,0.13177595473833098,0.13521697312588402,0.15061914191419143,0.12281942479962282,0.5365865157944366,0.6213524525972791,0.5011356339221594,0.5003661528799032,0.5,0.5415782362612181,aifs_ens_clim_mok_date_raw,raw
Abergele (AM),0.500781516162303,0.5638864095307765,0.8624567474048442,17,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Abichugna Gne'a,0.6443858442376639,0.6759991730940265,0.7692307692307693,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Abuna Ginde Beret,0.9905818915023027,0.9439889212363283,0.3611111111111111,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Ada'a,0.7425158195179947,0.8261172871723422,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Adaba,0.5569324118930445,0.5076704642655585,0.834319526627219,13,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Adama,0.688399869429192,0.808315067504404,0.6785714285714286,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Adama Tulu Jido Kombolcha,0.7425158195179947,0.8261172871723422,0.6428571428571429,14,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Adama town,0.7122534067908904,0.7186963100802554,0.6833333333333333,15,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
Adda Berga,0.8155192159957401,0.9412472090044273,0.5833333333333334,9,,,,,,,,,,,,,,aifs_ens_calibrated_clim_mok_date,calibrated
