latitude,longitude,adm3_name,weight
4.5,41.75,Bokolmayo,0.3936189293026644
4.5,42.0,Dolobay,0.9979041718559535
4.5,42.0,Dolo Ado,0.0020958281440465075
4.5,42.25,Barey,0.0885141492771858
4.5,42.25,Dolobay,0.9114858507228143
4.5,42.5,Barey,0.9615893078191678
4.5,42.5,Dolobay,0.03841069218083213
4.5,42.75,Barey,1.0
4.5,43.0,Barey,0.44540172406547107
4.5,43.0,God-God,0.008973817164542677
4.75,35.75,Dasenech /Kuraz,0.20723106518434514
4.75,36.0,Dasenech /Kuraz,0.9308445673301499
4.75,36.0,Nyngatom,0.032557433860846474
4.75,36.25,Dasenech /Kuraz,0.5876565719449469
4.75,36.25,Hamer,0.40252777814236973
4.75,36.25,Nyngatom,0.009815649912683645
4.75,36.5,Dasenech /Kuraz,0.04121394685700623
4.75,36.5,Hamer,0.9587860531429938
4.75,36.75,Teltale,0.3360991806425856
4.75,36.75,Hamer,0.6639008193574143
4.75,37.0,Teltale,1.0
4.75,37.25,Teltale,0.9634195916028622
4.75,37.25,Elwaya,0.036580408397137346
4.75,37.5,Teltale,0.0504887051559822
4.75,37.5,Dilo,0.00040326191969345824
4.75,37.5,Elwaya,0.9491080329243242
4.75,37.75,Dilo,0.00042068489818106555
4.75,37.75,Elwaya,0.9995793151018189
4.75,38.0,Yabelo,0.6197044498369348
4.75,38.0,Dubluk,0.002041647053359805
4.75,38.0,Elwaya,0.378253903109705
4.75,38.25,Yabelo,1.0
4.75,38.5,Yabelo,0.2860269166090482
4.75,38.5,Arero,0.5986283047456309
4.75,38.5,Wachile,0.11534477864532083
4.75,38.75,Arero,0.8950882525736182
4.75,38.75,Wachile,0.10491174742638183
4.75,39.0,Arero,0.9110915979303983
4.75,39.0,Wachile,0.08890840206960123
4.75,39.25,Gumi Idalo,0.029698363563231602
4.75,39.25,Arero,0.819520395745315
4.75,39.25,Wachile,0.15078124069145404
4.75,39.5,Gumi Idalo,0.613866839174135
4.75,39.5,Arero,0.005114143588916868
4.75,39.5,Wachile,0.3810190172369477
4.75,39.75,Gumi Idalo,0.42699348373721496
4.75,39.75,Wachile,0.07674780737784119
4.75,39.75,Deka Suftu,0.2603690294492867
4.75,39.75,Hudet,0.010722591030788
4.75,39.75,Mubarek,0.2251670884048691
4.75,40.0,Deka Suftu,0.5296074161140999
4.75,40.0,Mubarek,0.4703925838859
4.75,40.25,Deka Suftu,0.24466924078639696
4.75,40.25,Mubarek,0.7553307592136033
4.75,40.5,Filtu,0.6123463563161107
4.75,40.5,Deka Suftu,0.05684767495176951
4.75,40.5,Mubarek,0.3308059687321198
4.75,40.75,Filtu,1.0
4.75,41.0,Filtu,1.0
4.75,41.25,Filtu,0.7989770352575085
4.75,41.25,Bokolmayo,0.2010229647424915
4.75,41.5,Charati,0.12082041324297443
